edition,id,author,username,url,title,has_video,video_count,created_at,body
Figma Makeathon March 2026,WyJTb2NpYWxQb3N0Iiw1MjE0NjVd,,,https://contra.com/community/TaUa5Fw5-discovering-winners-hope-for-recognition-and,"wow, I just found myself in this constellation

i’m really hoping this gets a pr",False,,2026-03-05T16:21:12,"wow, I just found myself in this constellation

i’m really hoping this gets a prize  "
Figma Makeathon March 2026,WyJTb2NpYWxQb3N0Iiw1MTMxNTld,,,https://contra.com/community/PmLLmwPo-create-gesture-controlled-games-with-figma-make,"Grab the Bears - A Camera-Based Gesture InteractionA few years ago, gesture inte",True,,2026-03-03T06:49:45,"Grab the Bears - A Camera-Based Gesture InteractionA few years ago, gesture interaction required a full engineering team and months of development.For the Figma Makeathon, I built a working camera-con"
Figma Makeathon March 2026,WyJTb2NpYWxQb3N0Iiw1Mjc4ODFd,,,https://contra.com/community/gvR9ZLLi-enhance-your-designs-new-custom-features,Improving the Custom Design feature in my #FigmaMakeathon project “Tatreez Lab.”,False,,2026-03-08T09:25:49,"Improving the Custom Design feature in my #FigmaMakeathon project “Tatreez Lab.”You can now upload any reference image, trace or stitch the design directly on the canvas, and instantly preview it on r"
Figma Makeathon March 2026,WyJTb2NpYWxQb3N0Iiw1MDc2MThd,,,https://contra.com/community/l7Qgl5iJ-experience-ar-music-with-airwwave-conduct,"Imagine conducting ambient music in mid-air. It's like Minority Report, but inst",True,,2026-03-01T22:10:54,"Imagine conducting ambient music in mid-air. It's like Minority Report, but instead of solving crimes you’re just gently adjusting your nervous system.For #FigmaMakeathon I built Airwwave (AR) in #Fig"
Figma Makeathon March 2026,WyJTb2NpYWxQb3N0Iiw1MTI0NjRd,,,https://contra.com/community/9DoTgKSV-un-beatable-ai-driven-drum-machine-for-real-time,"Introducing:

: An AI-Powered Drum Machine with Real-Time Synthesis & Audio Expo",True,,2026-03-03T02:50:55,"Introducing:

: An AI-Powered Drum Machine with Real-Time Synthesis & Audio ExportUnBeatable is a fully functional drum machine prototype built with Figma Make that synthesizes sound in real time

It "
Figma Makeathon March 2026,WyJTb2NpYWxQb3N0Iiw1MTI1MThd,,,https://contra.com/community/7r7JF8pE-figma-make-cannot-create-a,"😡😡 Figma Make CANNOT create a beautiful serious game!

I'm here to prove the opp",True,,2026-03-03T03:23:31,"😡😡 Figma Make CANNOT create a beautiful serious game!

I'm here to prove the opposite!
Hi guys, I'm Howard Le, a Game UXUI Designer. This is my 1st time using Figma Make, but I'm starting to love it i"
Figma Makeathon March 2026,WyJTb2NpYWxQb3N0Iiw1MzE3NDld,,,https://contra.com/community/bgyCHYGr-exploring-generative-ai-for-creative-figma,Check out my generative AI experiment for #FigmaMakeathon. ,False,,2026-03-09T21:00:30,Check out my generative AI experiment for #FigmaMakeathon. 
Figma Makeathon March 2026,WyJTb2NpYWxQb3N0Iiw1MTAzNzdd,,,https://contra.com/community/GA2cOYOE-experience-ssshtill-reviving-touch-with-haptic,We built ssshtill because the world is losing touch. Not metaphorically. Literal,True,,2026-03-02T16:39:43,We built ssshtill because the world is losing touch. Not metaphorically. Literally.We reverse-engineered ssshtill from the most human starting point — the feeling of touch. Solo mode uses haptic pulse
Figma Makeathon March 2026,WyJTb2NpYWxQb3N0Iiw1MDc0NTNd,,,https://contra.com/community/CdMHQbNe-explore-the-future-of-web-design,"🔥🔥🔥 LIVE PROJECT - TRY IT OUT 🔥🔥🔥
 

Maybe the future of the web isn’t more UI..",True,,2026-03-01T21:03:22,"🔥🔥🔥 LIVE PROJECT - TRY IT OUT 🔥🔥🔥
 

Maybe the future of the web isn’t more UI... It’s MOVEMENT: Glide, show, pinch, like, push…_____________

🖇️ Figma Community:
 

🖇️ IG: 
 

🖇️ LinkedIn: 
 

🖇️ X: "
Figma Makeathon March 2026,WyJTb2NpYWxQb3N0Iiw1MTMwMzJd,,,https://contra.com/community/eKLEyoVH-explore-your-ancestry-discover-family-history,"This is my submission to the Figma Makeathon: Meet Family Legacy, an app to comm",True,,2026-03-03T06:17:49,"This is my submission to the Figma Makeathon: Meet Family Legacy, an app to commemorate the living. 

In this app you can create a family tree for so future generations can learn the history of their "
Figma Makeathon March 2026,WyJTb2NpYWxQb3N0Iiw1MTM0MDRd,,,https://contra.com/community/MSqTrdLS-explore-spacecraft-a-new-creative-project,Introducing Spacecraft : A fun creative & collaboration project by   & Me for th,True,,2026-03-03T07:30:09,"Introducing Spacecraft : A fun creative & collaboration project by   & Me for the #FigmaMakeathon 

Unleash your imagination with the power of your fingers. Turn on your webcam and get started with th"
Config Makeathon 2026,WyJTb2NpYWxQb3N0Iiw4MzQxMjBd,,,https://contra.com/community/rhL65C64-how-to-design-figma-prototypes-with,"How to design Figma prototypes with Claude Opus

 👉 Can't wait to see your work ",True,,2026-06-09T10:07:10,"How to design Figma prototypes with Claude Opus

 👉 Can't wait to see your work in Config Makeathon! "
Config Makeathon 2026,WyJTb2NpYWxQb3N0Iiw4MjEwMDBd,,,https://contra.com/community/KcRQv4KP-the-config-makeathon-is-officially-live,"The Config Makeathon is officially live! There is $100,000 worth of prizes on th",True,,2026-06-05T21:46:16,"The Config Makeathon is officially live! There is $100,000 worth of prizes on the line.

Check out the guidelines  and this  in Figma. There won’t be additional free AI credits provided again, so use "
Config Makeathon 2026,WyJTb2NpYWxQb3N0Iiw4MTU3NDJd,,,https://contra.com/community/982EmNLb-designers-builders-and-creators-the-config,"Designers, builders, and creators, the Config Makeathon is officially LIVE! 🚀🔥Yo",True,,2026-06-04T19:27:41,"Designers, builders, and creators, the Config Makeathon is officially LIVE! 🚀🔥You’ve got 2 weeks to build something incredible, show off your Figma skills, and compete for a share of $100,000 in prize"
Config Makeathon 2026,WyJTb2NpYWxQb3N0Iiw4OTIzNDBd,,,https://contra.com/community/2th09rWe-discover-bearify-the-all-in-one-lifestyle-companion,Really excited to be growing on Contra. 🚀I've always loved platforms where creat,True,,2026-06-22T20:39:27,"Really excited to be growing on Contra. 🚀I've always loved platforms where creators can turn ideas into reality, showcase their imagination, and build something people genuinely enjoy using.That's why"
Config Makeathon 2026,WyJTb2NpYWxQb3N0Iiw4OTUyNDhd,,,https://contra.com/community/EC7umNcN-join-figma-config-watch-parties-exciting,I literally just found out today that Figma organizes Config Watch Parties aroun,False,,2026-06-23T13:02:13,"I literally just found out today that Figma organizes Config Watch Parties around the world! Now that I’m in Prague, I finally have the chance to attend one. So here’s hoping my application gets notic"
Config Makeathon 2026,WyJTb2NpYWxQb3N0Iiw4OTQwOTJd,,,https://contra.com/community/AQMZ7i9M-join-my-final-journal-challenge-and,"Day 5 — the final day of my journal posting challenge 💙Over the past few days, I",True,,2026-06-23T08:16:16,"Day 5 — the final day of my journal posting challenge 💙Over the past few days, I’ve shared little pieces of my life through this journal: exciting moments, anxious moments, memories, reflections, and "
Config Makeathon 2026,WyJTb2NpYWxQb3N0Iiw4ODYxMjdd,,,https://contra.com/community/FHUG1Bp3-what-do-you-do-when,"👀 What do you do when you get a hyperfixation, and suddenly all you do is refres",True,,2026-06-21T11:05:17,"👀 What do you do when you get a hyperfixation, and suddenly all you do is refresh Contra, check notifications, and obsess over engagement on your Makeathon submission?  Anyone else like this? 😅😅😅Hones"
Config Makeathon 2026,WyJTb2NpYWxQb3N0Iiw4OTc4MjFd,,,https://contra.com/community/z6fwqcUa-celebrate-creativity-heartfelt-thanks-and-congrats,"I’ve never won contests and these time also, but I really won so much love from ",False,,2026-06-24T04:45:19,"I’ve never won contests and these time also, but I really won so much love from people 🥹 Thank you guys! 🫶🫶🫶🫶And congratulations to winners!!!! My personal fav - Doodle Fonts 😍"
Config Makeathon 2026,WyJTb2NpYWxQb3N0Iiw4NzczMTld,,,https://contra.com/community/VEcfLqhv-all-in-one-life-improving-app-config-makeathon,"Very proud to share my submission for Config Makeathon

Really think a lot of th",True,,2026-06-19T05:02:07,"Very proud to share my submission for Config Makeathon

Really think a lot of the design to my app to make it eye catching and look interesting.The progress of the app went very smoothly with good pla"
Config Makeathon 2026,WyJTb2NpYWxQb3N0Iiw4OTMzNjFd,,,https://contra.com/community/fXNsALoQ-discover-we-care-the-global-map,Have you tried this yet? 👀🌍I built We Care — a living map of human feeling where,True,,2026-06-23T04:26:07,Have you tried this yet? 👀🌍I built We Care — a living map of human feeling where you share how you feel and instantly see real people across the world feeling the exact same thing. 🤍You're never as al
Config Makeathon 2026,WyJTb2NpYWxQb3N0Iiw4ODk3Njdd,,,https://contra.com/community/t1x8QkcJ-explore-diverse-journaling-methods-for-personal,Day 4 of my personal journal posting challenge 🌿One thing I’ve learned while bui,False,,2026-06-22T11:35:11,Day 4 of my personal journal posting challenge 🌿One thing I’ve learned while building this project is that journaling doesn’t have to look the same for everyone.Some people practice gratitude and focu
Config Makeathon 2026,WyJTb2NpYWxQb3N0Iiw4Nzc0NjNd,,,https://contra.com/community/tU1ze2bZ-skill-assessment-and-roadmap-tool-for,⛳️ 𝗦𝗸𝗶𝗹𝗹 𝗔𝘀𝘀𝗲𝘀𝘀𝗺𝗲𝗻𝘁 𝗠𝗮𝘁𝗿𝗶𝘅 & 𝗥𝗼𝗮𝗱𝗺𝗮𝗽 𝗕𝘂𝗶𝗹𝗱𝗲𝗿 𝗳𝗼𝗿 𝗗𝗲𝘀𝗶𝗴𝗻𝗲𝗿𝘀Skill Assessment Matri,True,,2026-06-19T05:38:09,"⛳️ 𝗦𝗸𝗶𝗹𝗹 𝗔𝘀𝘀𝗲𝘀𝘀𝗺𝗲𝗻𝘁 𝗠𝗮𝘁𝗿𝗶𝘅 & 𝗥𝗼𝗮𝗱𝗺𝗮𝗽 𝗕𝘂𝗶𝗹𝗱𝗲𝗿 𝗳𝗼𝗿 𝗗𝗲𝘀𝗶𝗴𝗻𝗲𝗿𝘀Skill Assessment Matrix is a SaaS designed to help Product Designers and UI/UX Designers better understand their current level, identify their"
Config Makeathon 2026,WyJTb2NpYWxQb3N0Iiw4NzY5MzRd,,,https://contra.com/community/N5phJ1ah-revolutionize-self-reflection-with-a-digital-journal,🫧📒 Digital Journal for Self-Reflection ✨[ PROBLEM ]In a busy world filled with w,True,,2026-06-19T02:52:56,"🫧📒 Digital Journal for Self-Reflection ✨[ PROBLEM ]In a busy world filled with work, responsibilities, and constant distractions, many people lose touch with their emotions, needs, and personal goalsW"
